"ID","Description","setSize","enrichmentScore","NES","pvalue","p.adjust","qvalue","rank","leading_edge","core_enrichment"
"R-HSA-5250941","Negative epigenetic regulation of rRNA expression",32,0.577486092463204,1.89064553449638,0.00108381540368698,0.00930800557123329,0.00738917457547073,220,"tags=78%, list=25%, signal=61%","8294/8359/8360/8361/8362/8363/8364/8365/8366/8367/8368/8370/121504/554313/3014/8350/8351/8352/8353/8354/8355/8356/8357/8358/8968"
"R-HSA-5334118","DNA methylation",32,0.577486092463204,1.89064553449638,0.00108381540368698,0.00930800557123329,0.00738917457547073,220,"tags=78%, list=25%, signal=61%","8294/8359/8360/8361/8362/8363/8364/8365/8366/8367/8368/8370/121504/554313/3014/8350/8351/8352/8353/8354/8355/8356/8357/8358/8968"
"R-HSA-5617472","Activation of anterior HOX genes in hindbrain development during early embryogenesis",32,0.577486092463204,1.89064553449638,0.00108381540368698,0.00930800557123329,0.00738917457547073,220,"tags=78%, list=25%, signal=61%","8294/8359/8360/8361/8362/8363/8364/8365/8366/8367/8368/8370/121504/554313/3014/8350/8351/8352/8353/8354/8355/8356/8357/8358/8968"
"R-HSA-5619507","Activation of HOX genes during differentiation",32,0.577486092463204,1.89064553449638,0.00108381540368698,0.00930800557123329,0.00738917457547073,220,"tags=78%, list=25%, signal=61%","8294/8359/8360/8361/8362/8363/8364/8365/8366/8367/8368/8370/121504/554313/3014/8350/8351/8352/8353/8354/8355/8356/8357/8358/8968"
"R-HSA-5625886","Activated PKN1 stimulates transcription of AR (androgen receptor) regulated genes KLK2 and KLK3",32,0.577486092463204,1.89064553449638,0.00108381540368698,0.00930800557123329,0.00738917457547073,220,"tags=78%, list=25%, signal=61%","8294/8359/8360/8361/8362/8363/8364/8365/8366/8367/8368/8370/121504/554313/3014/8350/8351/8352/8353/8354/8355/8356/8357/8358/8968"
"R-HSA-73728","RNA Polymerase I Promoter Opening",32,0.577486092463204,1.89064553449638,0.00108381540368698,0.00930800557123329,0.00738917457547073,220,"tags=78%, list=25%, signal=61%","8294/8359/8360/8361/8362/8363/8364/8365/8366/8367/8368/8370/121504/554313/3014/8350/8351/8352/8353/8354/8355/8356/8357/8358/8968"
"R-HSA-73772","RNA Polymerase I Promoter Escape",32,0.577486092463204,1.89064553449638,0.00108381540368698,0.00930800557123329,0.00738917457547073,220,"tags=78%, list=25%, signal=61%","8294/8359/8360/8361/8362/8363/8364/8365/8366/8367/8368/8370/121504/554313/3014/8350/8351/8352/8353/8354/8355/8356/8357/8358/8968"
"R-HSA-73854","RNA Polymerase I Promoter Clearance",32,0.577486092463204,1.89064553449638,0.00108381540368698,0.00930800557123329,0.00738917457547073,220,"tags=78%, list=25%, signal=61%","8294/8359/8360/8361/8362/8363/8364/8365/8366/8367/8368/8370/121504/554313/3014/8350/8351/8352/8353/8354/8355/8356/8357/8358/8968"
"R-HSA-912446","Meiotic recombination",32,0.577486092463204,1.89064553449638,0.00108381540368698,0.00930800557123329,0.00738917457547073,220,"tags=78%, list=25%, signal=61%","8294/8359/8360/8361/8362/8363/8364/8365/8366/8367/8368/8370/121504/554313/3014/8350/8351/8352/8353/8354/8355/8356/8357/8358/8968"
"R-HSA-9616222","Transcriptional regulation of granulopoiesis",32,0.577486092463204,1.89064553449638,0.00108381540368698,0.00930800557123329,0.00738917457547073,220,"tags=78%, list=25%, signal=61%","8294/8359/8360/8361/8362/8363/8364/8365/8366/8367/8368/8370/121504/554313/3014/8350/8351/8352/8353/8354/8355/8356/8357/8358/8968"
"R-HSA-9710421","Defective pyroptosis",32,0.577486092463204,1.89064553449638,0.00108381540368698,0.00930800557123329,0.00738917457547073,220,"tags=78%, list=25%, signal=61%","8294/8359/8360/8361/8362/8363/8364/8365/8366/8367/8368/8370/121504/554313/3014/8350/8351/8352/8353/8354/8355/8356/8357/8358/8968"
"R-HSA-9821002","Chromatin modifications during the maternal to zygotic transition (MZT)",32,0.577486092463204,1.89064553449638,0.00108381540368698,0.00930800557123329,0.00738917457547073,220,"tags=78%, list=25%, signal=61%","8294/8359/8360/8361/8362/8363/8364/8365/8366/8367/8368/8370/121504/554313/3014/8350/8351/8352/8353/8354/8355/8356/8357/8358/8968"
"R-HSA-9843940","Regulation of endogenous retroelements by KRAB-ZFP proteins",32,0.577486092463204,1.89064553449638,0.00108381540368698,0.00930800557123329,0.00738917457547073,220,"tags=78%, list=25%, signal=61%","8294/8359/8360/8361/8362/8363/8364/8365/8366/8367/8368/8370/121504/554313/3014/8350/8351/8352/8353/8354/8355/8356/8357/8358/8968"
"R-HSA-9843970","Regulation of endogenous retroelements by the Human Silencing Hub (HUSH) complex",32,0.577486092463204,1.89064553449638,0.00108381540368698,0.00930800557123329,0.00738917457547073,220,"tags=78%, list=25%, signal=61%","8294/8359/8360/8361/8362/8363/8364/8365/8366/8367/8368/8370/121504/554313/3014/8350/8351/8352/8353/8354/8355/8356/8357/8358/8968"
"R-HSA-9816359","Maternal to zygotic transition (MZT)",37,0.56012536748839,1.8877774303769,0.000675481836416763,0.00930800557123329,0.00738917457547073,220,"tags=76%, list=25%, signal=59%","1975/26986/1974/8294/8359/8360/8361/8362/8363/8364/8365/8366/8367/8368/8370/121504/554313/3014/8350/8351/8352/8353/8354/8355/8356/8357/8358/8968"
"R-HSA-212165","Epigenetic regulation of gene expression",36,0.558956659300389,1.87184021088928,0.000565832217936392,0.00930800557123329,0.00738917457547073,220,"tags=72%, list=25%, signal=57%","948/8294/8359/8360/8361/8362/8363/8364/8365/8366/8367/8368/8370/121504/554313/3014/8350/8351/8352/8353/8354/8355/8356/8357/8358/8968"
"R-HSA-211000","Gene Silencing by RNA",34,0.565256671358778,1.86342536685472,0.000933450385794559,0.00930800557123329,0.00738917457547073,220,"tags=76%, list=25%, signal=60%","5901/8294/8359/8360/8361/8362/8363/8364/8365/8366/8367/8368/8370/121504/554313/3014/8350/8351/8352/8353/8354/8355/8356/8357/8358/8968"
"R-HSA-201722","Formation of the beta-catenin:TCF transactivating complex",34,0.563475961582453,1.85755507830025,0.00104046880250006,0.00930800557123329,0.00738917457547073,220,"tags=76%, list=25%, signal=60%","8607/8294/8359/8360/8361/8362/8363/8364/8365/8366/8367/8368/8370/121504/554313/3014/8350/8351/8352/8353/8354/8355/8356/8357/8358/8968"
"R-HSA-8936459","RUNX1 regulates genes involved in megakaryocyte differentiation and platelet function",33,0.561298478744701,1.84463001050949,0.00074416107379244,0.00930800557123329,0.00738917457547073,220,"tags=76%, list=25%, signal=59%","8294/8359/8360/8361/8362/8363/8364/8365/8366/8367/8368/8370/121504/554313/3014/8350/8351/8352/8353/8354/8355/8356/8357/8358/8968"
"R-HSA-68616","Assembly of the ORC complex at the origin of replication",33,0.560805732355054,1.84301066748197,0.00074416107379244,0.00930800557123329,0.00738917457547073,220,"tags=76%, list=25%, signal=59%","8294/8359/8360/8361/8362/8363/8364/8365/8366/8367/8368/8370/121504/554313/3014/8350/8351/8352/8353/8354/8355/8356/8357/8358/8968"
"R-HSA-68875","Mitotic Prophase",38,0.541445417433693,1.83138566919704,0.00112015120977613,0.00930800557123329,0.00738917457547073,220,"tags=71%, list=25%, signal=56%","5518/5594/8294/8359/8360/8361/8362/8363/8364/8365/8366/8367/8368/8370/121504/554313/3014/8350/8351/8352/8353/8354/8355/8356/8357/8358/8968"
"R-HSA-9842860","Regulation of endogenous retroelements",33,0.557006733455007,1.83052578172815,0.000887037197578398,0.00930800557123329,0.00738917457547073,220,"tags=76%, list=25%, signal=59%","8294/8359/8360/8361/8362/8363/8364/8365/8366/8367/8368/8370/121504/554313/3014/8350/8351/8352/8353/8354/8355/8356/8357/8358/8968"
"R-HSA-9845323","Regulation of endogenous retroelements by Piwi-interacting RNAs (piRNAs)",33,0.557006733455007,1.83052578172815,0.000887037197578398,0.00930800557123329,0.00738917457547073,220,"tags=76%, list=25%, signal=59%","8294/8359/8360/8361/8362/8363/8364/8365/8366/8367/8368/8370/121504/554313/3014/8350/8351/8352/8353/8354/8355/8356/8357/8358/8968"
"R-HSA-1474165","Reproduction",35,0.54584380516317,1.8198057411588,0.000985620485736694,0.00930800557123329,0.00738917457547073,244,"tags=77%, list=27%, signal=58%","928/8294/8359/8360/8361/8362/8363/8364/8365/8366/8367/8368/8370/121504/554313/3014/8350/8351/8352/8353/8354/8355/8356/8357/8358/8968/3306"
"R-HSA-9909649","Regulation of PD-L1(CD274) transcription",33,0.552152734130776,1.81457378263402,0.00112516479201294,0.00930800557123329,0.00738917457547073,220,"tags=76%, list=25%, signal=59%","8294/8359/8360/8361/8362/8363/8364/8365/8366/8367/8368/8370/121504/554313/3014/8350/8351/8352/8353/8354/8355/8356/8357/8358/8968"
"R-HSA-195258","RHO GTPase Effectors",94,0.427448897938181,1.68073195687142,0.0011844250689543,0.00930800557123329,0.00738917457547073,290,"tags=53%, list=33%, signal=40%","7846/6280/10726/2885/10092/752/387/5216/5518/5594/8294/8359/8360/8361/8362/8363/8364/8365/8366/8367/8368/8370/121504/554313/30851/3014/8350/8351/8352/8353/8354/8355/8356/8357/8358/8968/4627/801/805/808/1729/1778/389/10376/10109/7532/1072/60/3020/3021"
"R-HSA-3247509","Chromatin modifying enzymes",36,0.540602062478517,1.81037413509577,0.00130112392074233,0.00938544054828803,0.00745064645140873,220,"tags=72%, list=25%, signal=57%","8607/8294/8359/8360/8361/8362/8363/8364/8365/8366/8367/8368/8370/121504/554313/3014/8350/8351/8352/8353/8354/8355/8356/8357/8358/8968"
"R-HSA-4839726","Chromatin organization",36,0.540602062478517,1.81037413509577,0.00130112392074233,0.00938544054828803,0.00745064645140873,220,"tags=72%, list=25%, signal=57%","8607/8294/8359/8360/8361/8362/8363/8364/8365/8366/8367/8368/8370/121504/554313/3014/8350/8351/8352/8353/8354/8355/8356/8357/8358/8968"
"R-HSA-2559586","DNA Damage/Telomere Stress Induced Senescence",18,0.646453584807775,1.84921685391277,0.0013730236230356,0.00977376026397712,0.00775891465648928,235,"tags=89%, list=26%, signal=67%","8294/8359/8360/8361/8362/8363/8364/8365/8366/8367/8368/8370/121504/554313/3014/3159"
"R-HSA-8939211","ESR-mediated signaling",54,0.483600439553118,1.74981209333777,0.00147280334084417,0.0103478780181389,0.008214678920908,241,"tags=63%, list=27%, signal=49%","3838/1509/4893/10728/5594/8294/8359/8360/8361/8362/8363/8364/8365/8366/8367/8368/8370/121504/554313/3014/8350/8351/8352/8353/8354/8355/8356/8357/8358/8968/2782/801/805/808"
"R-HSA-5250913","Positive epigenetic regulation of rRNA expression",34,0.549471015710841,1.81138636818869,0.00175662338668118,0.0118791656524315,0.00943029397060422,315,"tags=88%, list=35%, signal=59%","8294/8359/8360/8361/8362/8363/8364/8365/8366/8367/8368/8370/121504/554313/3014/8350/8351/8352/8353/8354/8355/8356/8357/8358/8968/60/3020/3021/94239/4641"
"R-HSA-5250924","B-WICH complex positively regulates rRNA expression",34,0.549471015710841,1.81138636818869,0.00175662338668118,0.0118791656524315,0.00943029397060422,315,"tags=88%, list=35%, signal=59%","8294/8359/8360/8361/8362/8363/8364/8365/8366/8367/8368/8370/121504/554313/3014/8350/8351/8352/8353/8354/8355/8356/8357/8358/8968/60/3020/3021/94239/4641"
"R-HSA-2559580","Oxidative Stress Induced Senescence",35,0.534638169516195,1.78244692185773,0.00174654321837869,0.0118791656524315,0.00943029397060422,220,"tags=74%, list=25%, signal=58%","5594/8294/8359/8360/8361/8362/8363/8364/8365/8366/8367/8368/8370/121504/554313/3014/8350/8351/8352/8353/8354/8355/8356/8357/8358/8968"
"R-HSA-73886","Chromosome Maintenance",22,0.618994687188917,1.8519642074986,0.00211348924090618,0.0141160207324722,0.0112060248250776,308,"tags=95%, list=35%, signal=64%","8607/4869/8294/8359/8360/8361/8362/8363/8364/8365/8366/8367/8368/8370/121504/554313/3014/3020/3021/10856/94239"
"R-HSA-157579","Telomere Maintenance",21,0.614747576173914,1.82142660092156,0.00242918463397087,0.0160266937436371,0.0127228155412082,308,"tags=95%, list=35%, signal=64%","8607/8294/8359/8360/8361/8362/8363/8364/8365/8366/8367/8368/8370/121504/554313/3014/3020/3021/10856/94239"
"R-HSA-1500620","Meiosis",34,0.53845646245891,1.77507578757249,0.00285811286035891,0.0186293862343876,0.0147889669882871,244,"tags=76%, list=27%, signal=58%","8294/8359/8360/8361/8362/8363/8364/8365/8366/8367/8368/8370/121504/554313/3014/8350/8351/8352/8353/8354/8355/8356/8357/8358/8968/3306"
"R-HSA-2559583","Cellular Senescence",37,0.514332567073938,1.73344302577068,0.0039880423623787,0.0256848918815104,0.0203899910256956,235,"tags=73%, list=26%, signal=56%","5594/8294/8359/8360/8361/8362/8363/8364/8365/8366/8367/8368/8370/121504/554313/3014/8350/8351/8352/8353/8354/8355/8356/8357/8358/8968/3159"
"R-HSA-9006931","Signaling by Nuclear Receptors",58,0.452257204954962,1.6628004051114,0.0045235401583846,0.0287910026551302,0.0228557818528906,241,"tags=59%, list=27%, signal=46%","3838/1509/4893/10728/5594/8294/8359/8360/8361/8362/8363/8364/8365/8366/8367/8368/8370/121504/554313/3014/8350/8351/8352/8353/8354/8355/8356/8357/8358/8968/2782/801/805/808"
"R-HSA-9609690","HCMV Early Events",42,0.501412094581803,1.73215250138037,0.00460105492242056,0.0289438455003433,0.0229771163812434,220,"tags=60%, list=25%, signal=47%","7846/8294/8359/8360/8361/8362/8363/8364/8365/8366/8367/8368/8370/121504/554313/8350/8351/8352/8353/8354/8355/8356/8357/8358/8968"
"R-HSA-5625740","RHO GTPases activate PKNs",46,0.494458673902486,1.73898542164173,0.00469216197302739,0.0291776968667565,0.0231627596490644,290,"tags=67%, list=33%, signal=48%","387/8294/8359/8360/8361/8362/8363/8364/8365/8366/8367/8368/8370/121504/554313/3014/8350/8351/8352/8353/8354/8355/8356/8357/8358/8968/4627/389/7532/3020/3021"
"R-HSA-194315","Signaling by Rho GTPases",139,0.370931868245738,1.52162988123041,0.00636518327111363,0.0391314107917327,0.0310645307968225,290,"tags=45%, list=33%, signal=36%","7846/4162/6280/23513/9322/10726/2885/3728/10092/752/387/5216/7171/6709/284119/5756/8773/5518/5594/8294/8359/8360/8361/8362/8363/8364/8365/8366/8367/8368/8370/121504/554313/30851/3014/8350/8351/8352/8353/8354/8355/8356/8357/8358/8968/4627/10963/801/805/808/1729/1778/396/389/7879/10376/10109/7532/1072/60/3020/3021"
"R-HSA-3000157","Laminin interactions",13,-0.615166088002416,-1.87845459308245,0.0065961852339769,0.0396504023509056,0.0314765330463459,185,"tags=69%, list=21%, signal=56%","3675/3685/3673/3691/3655/3339/3915/3688/3913"
"R-HSA-9670095","Inhibition of DNA recombination at telomere",19,0.606344901599954,1.74889494996294,0.00654669360788573,0.0396504023509056,0.0314765330463459,308,"tags=95%, list=35%, signal=63%","8294/8359/8360/8361/8362/8363/8364/8365/8366/8367/8368/8370/121504/554313/3014/3020/3021/94239"
"R-HSA-9918481","Dengue Virus-Host Interactions",58,0.439172483022657,1.61469220320453,0.00667328249500321,0.0396730310966675,0.031494496911062,220,"tags=55%, list=25%, signal=44%","11338/3184/6382/5094/6141/1654/6385/8294/8359/8360/8361/8362/8363/8364/8365/8366/8367/8368/8370/121504/554313/5725/8350/8351/8352/8353/8354/8355/8356/8357/8358/8968"
"R-HSA-1221632","Meiotic synapsis",19,0.602217988653305,1.73699159727986,0.00737145781430926,0.0433473769297968,0.0344113820164551,244,"tags=84%, list=27%, signal=63%","8294/8359/8360/8361/8362/8363/8364/8365/8366/8367/8368/8370/121504/554313/3014/3306"
"R-HSA-216083","Integrin cell surface interactions",21,-0.51931866479355,-1.86623490287917,0.00761284116317788,0.0442854523578412,0.0351560746415005,185,"tags=52%, list=21%, signal=43%","3675/3685/682/3673/375790/3655/2335/3339/3688/960/961"
